transaction_id,target,transaction_amount,merchant_country,cardholder_country,is_foreign,transaction_hour,account_age_days,days_since_last,txn_count_30days,high_risk_amount,high_risk_country,new_account,dormant_reactivation
1422,1,9,ID,US,1,12,16,6,22,0,1,1,0
1423,0,74,US,US,0,19,1738,73,9,0,0,0,1
1424,0,124,DE,US,1,5,2763,88,4,0,0,0,1
1425,0,77,US,US,0,12,3240,23,15,0,0,0,0
1426,1,116,VN,US,1,23,1609,3,21,0,1,0,0
1427,0,72,US,US,0,9,1083,85,3,0,0,0,1
1428,1,688,VN,US,1,21,1681,6,17,0,1,0,0
1429,0,37,US,US,0,18,2772,75,2,0,0,0,1
1430,0,60,US,US,0,10,166,53,10,0,0,0,0
1431,0,50,US,US,0,21,3110,86,2,0,0,0,1
1432,1,50,US,US,0,0,59,32,4,0,0,0,0
1433,1,1932,KP,GB,1,19,24,45,4,1,1,1,0
1434,0,61,US,US,0,20,3590,31,2,0,0,0,0
1435,0,62,US,US,0,8,620,4,5,0,0,0,0
1436,1,2411,BR,US,1,23,1598,48,5,1,1,0,0
1437,0,55,US,US,0,22,3600,70,4,0,0,0,1
1438,1,132,US,US,0,1,872,44,11,0,0,0,0
1439,0,1,US,US,0,6,1162,1,1,0,0,0,0
1440,1,75,VN,US,1,0,996,54,4,0,1,0,0
1441,1,91,US,US,0,14,21,4,2,0,0,1,0
1442,0,88,US,US,0,22,10,55,2,0,0,1,0
1443,0,50,US,US,0,10,480,48,4,0,0,0,0
1444,0,80,US,US,0,12,2577,4,15,0,0,0,0
1445,0,51,US,US,0,21,20,63,6,0,0,1,0
1446,1,429,US,US,0,21,709,40,23,0,0,0,0
1447,0,42,US,US,0,8,3103,22,12,0,0,0,0
1448,1,73,TH,US,1,16,133,45,5,0,1,0,0
1449,0,68,US,US,0,8,183,65,3,0,0,0,1
1450,0,68,US,US,0,7,1530,59,1,0,0,0,0
1451,1,91,KP,US,1,14,1814,8,19,0,1,0,0
1452,0,753,US,US,0,10,3486,78,2,0,0,0,1
1453,1,726,CN,US,1,12,1606,3,25,0,1,0,0
1454,0,23,US,US,0,14,5,19,3,0,0,1,0
1455,0,107,US,US,0,20,1667,53,5,0,0,0,0
1456,0,72,US,CA,1,20,837,13,3,0,0,0,0
1457,0,30,US,US,0,3,2160,76,5,0,0,0,1
1458,1,871,CN,US,1,18,1412,1,1,0,1,0,0
1459,0,32,US,US,0,2,3,45,7,0,0,1,0
1460,0,51,US,US,0,22,2025,29,10,0,0,0,0
1461,1,2927,TH,US,1,13,7,28,22,1,1,1,0
1462,0,213,US,US,0,22,24,27,3,0,0,1,0
1463,0,20,US,US,0,17,673,47,4,0,0,0,0
1464,0,56,US,US,0,17,290,14,2,0,0,0,0
1465,0,100,US,US,0,22,3255,33,2,0,0,0,0
1466,0,20,US,US,0,17,664,73,1,0,0,0,1
1467,0,100,GB,US,1,6,2044,30,3,0,0,0,0
1468,0,67,US,US,0,9,28,31,4,0,0,1,0
1469,1,729,US,US,0,11,16,2,10,0,0,1,0
1470,0,98,US,US,0,22,1778,25,2,0,0,0,0
1471,0,92,MX,US,1,15,1597,13,5,0,0,0,0
1472,0,22,MX,US,1,16,812,72,3,0,0,0,1
1473,0,86,US,US,0,9,1206,18,7,0,0,0,0
1474,0,71,US,US,0,22,28,13,13,0,0,1,0
1475,0,68,US,US,0,17,1751,46,7,0,0,0,0
1476,0,26,US,US,0,8,1741,6,5,0,0,0,0
1477,1,141,KP,US,1,11,296,14,4,0,1,0,0
1478,0,135,US,US,0,18,28,19,6,0,0,1,0
1479,0,281,US,US,0,17,3406,22,5,0,0,0,0
1480,0,75,US,US,0,10,2721,61,1,0,0,0,1
1481,1,482,US,US,0,11,1786,6,10,0,0,0,0
1482,1,495,TH,US,1,3,25,8,1,0,1,1,0
1483,0,19,US,US,0,21,1330,29,7,0,0,0,0
1484,1,2380,NG,US,1,20,26,4,3,1,1,1,0
1485,1,121,RU,US,1,2,1031,6,21,0,1,0,0
1486,0,89,US,US,0,16,1532,24,11,0,0,0,0
1487,0,96,US,US,0,12,302,3,1,0,0,0,0
1488,0,202,US,US,0,15,538,22,1,0,0,0,0
1489,0,15,US,US,0,6,1178,66,12,0,0,0,1
1490,1,733,PH,US,1,0,836,1,8,0,1,0,0
1491,0,64,US,US,0,21,2651,87,15,0,0,0,1
1492,1,66,RU,US,1,3,1077,5,15,0,1,0,0
1493,1,665,VN,US,1,22,7,28,6,0,1,1,0
1494,0,69,US,US,0,10,12,38,2,0,0,1,0
1495,1,143,KP,US,1,2,767,16,7,0,1,0,0
1496,0,6,US,US,0,15,1355,85,2,0,0,0,1
1497,1,609,BR,US,1,19,1568,1,26,0,1,0,0
1498,0,50,US,US,0,17,1796,70,5,0,0,0,1
1499,1,2792,US,US,0,11,249,2,1,1,0,0,0
1500,0,48,US,US,0,10,1622,25,12,0,0,0,0
1501,1,84,US,US,0,0,22,1,2,0,0,1,0
1502,1,567,US,US,0,19,66,33,20,0,0,0,0
1503,1,75,KP,US,1,17,630,5,7,0,1,0,0
1504,0,68,US,US,0,19,2,27,5,0,0,1,0
1505,0,123,US,US,0,7,2829,68,3,0,0,0,1
1506,0,511,US,US,0,19,256,83,11,0,0,0,1
1507,0,102,US,AU,1,19,862,35,13,0,0,0,0
1508,0,38,US,US,0,21,751,12,12,0,0,0,0
1509,0,100,US,US,0,15,3167,32,6,0,0,0,0
1510,0,29,US,US,0,14,2042,56,14,0,0,0,0
1511,0,59,US,US,0,14,2594,68,2,0,0,0,1
1512,0,47,US,US,0,8,1662,64,14,0,0,0,1
1513,1,781,CN,US,1,2,427,7,2,0,1,0,0
1514,0,113,US,US,0,16,3460,24,15,0,0,0,0
1515,0,125,US,US,0,7,550,2,1,0,0,0,0
1516,0,63,US,US,0,15,2223,7,4,0,0,0,0
1517,0,580,US,US,0,17,379,54,15,0,0,0,0
1518,0,75,US,US,0,20,3029,54,3,0,0,0,0
1519,0,206,US,US,0,17,3456,28,12,0,0,0,0
1520,1,126,BR,AU,1,2,7,1,5,0,1,1,0
1521,0,13,CA,US,1,8,2407,56,4,0,0,0,0
1522,0,57,JP,US,1,11,1905,27,6,0,0,0,0
1523,0,31,US,US,0,10,3617,26,14,0,0,0,0
1524,0,96,US,US,0,17,529,7,8,0,0,0,0
1525,1,585,KP,US,1,0,13,43,1,0,1,1,0
1526,0,50,US,GB,1,16,3363,34,11,0,0,0,0
1527,1,3234,VN,US,1,1,15,11,7,1,1,1,0
1528,0,44,US,US,0,20,837,42,5,0,0,0,0
1529,0,70,US,US,0,9,19,84,2,0,0,1,0
1530,1,361,KP,US,1,21,255,17,7,0,1,0,0
1531,1,2294,US,US,0,3,629,3,7,1,0,0,0
1532,0,25,US,US,0,15,1852,6,2,0,0,0,0
1533,0,17,US,US,0,14,2427,86,13,0,0,0,1
1534,1,2433,VN,US,1,20,346,7,23,1,1,0,0
1535,0,135,JP,US,1,9,1172,23,15,0,0,0,0
1536,0,85,US,US,0,21,2773,56,13,0,0,0,0
1537,0,225,US,US,0,11,477,51,4,0,0,0,0
1538,0,56,US,US,0,9,3239,34,14,0,0,0,0
1539,0,82,US,US,0,19,2684,86,1,0,0,0,1
1540,0,73,US,US,0,11,1148,1,5,0,0,0,0
1541,0,69,US,US,0,13,623,75,15,0,0,0,1
1542,0,24,US,US,0,19,989,12,4,0,0,0,0
1543,1,1805,US,US,0,3,833,2,3,1,0,0,0
1544,0,13,US,US,0,7,997,63,9,0,0,0,1
1545,0,38,US,US,0,21,2469,25,10,0,0,0,0
1546,1,1626,US,US,0,21,13,1,1,1,0,1,0
1547,0,556,US,US,0,12,1588,29,15,0,0,0,0
1548,0,50,AU,CA,1,14,25,85,5,0,0,1,0
1549,0,32,US,US,0,13,241,85,10,0,0,0,1
1550,1,413,US,US,0,2,30,26,21,0,0,1,0
1551,1,663,BR,US,1,22,6,39,1,0,1,1,0
1552,0,190,US,US,0,10,1792,24,3,0,0,0,0
1553,1,395,US,US,0,19,765,52,7,0,0,0,0
1554,1,409,US,US,0,20,1089,5,7,0,0,0,0
1555,0,148,US,US,0,12,2956,83,15,0,0,0,1
1556,0,42,KR,GB,1,13,2128,28,5,0,0,0,0
1557,0,65,US,US,0,8,1709,33,8,0,0,0,0
1558,0,32,US,US,0,11,13,19,8,0,0,1,0
1559,0,176,GB,US,1,23,749,43,15,0,0,0,0
1560,0,47,US,US,0,19,273,59,3,0,0,0,0
1561,0,202,US,US,0,15,3027,7,1,0,0,0,0
1562,0,66,GB,US,1,9,6,75,3,0,0,1,0
1563,1,33,PH,US,1,15,1,13,11,0,1,1,0
1564,1,77,NG,US,1,20,3,33,30,0,1,1,0
1565,0,37,US,US,0,12,61,65,1,0,0,0,0
1566,1,130,PH,US,1,19,16,6,28,0,1,1,0
1567,1,702,NG,US,1,13,4,4,3,0,1,1,0
1568,1,609,CN,US,1,13,1090,3,10,0,1,0,0
1569,0,36,US,US,0,16,7,17,4,0,0,1,0
1570,1,440,US,US,0,0,427,3,1,0,0,0,0
1571,1,3298,US,US,0,18,478,5,4,1,0,0,0
1572,1,1568,RU,US,1,15,747,3,8,1,1,0,0
1573,0,94,US,US,0,12,2256,5,1,0,0,0,0
1574,1,262,ID,US,1,11,19,7,30,0,1,1,0
1575,0,6,US,US,0,15,3118,35,2,0,0,0,0
1576,1,99,US,US,0,2,1580,2,9,0,0,0,0
1577,1,220,KP,US,1,18,223,54,19,0,1,0,0
1578,0,75,US,US,0,9,2266,34,4,0,0,0,0
1579,1,1921,KP,US,1,11,13,4,4,1,1,1,0
1580,0,233,US,US,0,15,25,50,1,0,0,1,0
1581,0,56,US,US,0,15,3143,60,2,0,0,0,0
1582,1,489,PH,US,1,21,994,1,1,0,1,0,0
1583,1,176,NG,US,1,13,254,1,7,0,1,0,0
1584,0,542,US,US,0,15,3183,48,13,0,0,0,0
1585,1,179,PH,US,1,17,601,5,6,0,1,0,0
1586,1,674,US,US,0,21,215,51,8,0,0,0,0
1587,1,2018,VN,US,1,20,6,7,5,1,1,1,0
1588,0,24,US,US,0,19,2,15,15,0,0,1,0
1589,0,56,US,US,0,4,2197,67,11,0,0,0,1
1590,0,51,US,US,0,10,1885,47,6,0,0,0,0
1591,0,28,US,US,0,21,1465,89,5,0,0,0,1
1592,1,1016,VN,US,1,23,1232,5,1,0,1,0,0
1593,0,34,US,US,0,15,229,10,8,0,0,0,0
1594,0,32,US,US,0,14,1368,13,4,0,0,0,0
1595,1,198,ID,US,1,18,21,5,9,0,1,1,0
1596,0,110,US,US,0,4,26,12,5,0,0,1,0
1597,1,45,TH,US,1,22,646,25,5,0,1,0,0
1598,1,591,TH,US,1,3,24,6,3,0,1,1,0
1599,0,26,US,US,0,14,1846,63,8,0,0,0,1
1600,1,129,CN,US,1,13,1113,6,22,0,1,0,0
1601,1,2157,ID,CA,1,2,999,4,19,1,1,0,0
1602,1,101,KP,US,1,1,6,43,13,0,1,1,0
1603,0,59,US,US,0,12,277,3,2,0,0,0,0
1604,0,284,US,US,0,11,2431,57,11,0,0,0,0
1605,0,241,US,US,0,18,2909,5,4,0,0,0,0
1606,1,649,US,US,0,20,28,1,5,0,0,1,0
1607,0,88,GB,US,1,18,3353,18,4,0,0,0,0
1608,0,8,US,US,0,15,1557,67,2,0,0,0,1
1609,0,92,US,US,0,19,1219,87,2,0,0,0,1
1610,0,58,US,US,0,9,16,25,8,0,0,1,0
1611,1,1567,VN,US,1,19,13,3,15,1,1,1,0
1612,1,9,CN,US,1,19,586,7,7,0,1,0,0
1613,0,64,US,US,0,11,3087,10,5,0,0,0,0
1614,0,90,US,US,0,8,3029,73,1,0,0,0,1
1615,1,526,US,US,0,1,14,38,9,0,0,1,0
1616,0,8,US,US,0,19,2074,3,11,0,0,0,0
1617,1,1867,KP,US,1,3,1053,24,29,1,1,0,0
1618,0,141,US,US,0,21,1943,59,6,0,0,0,0
1619,0,179,US,US,0,7,28,31,3,0,0,1,0
1620,1,45,RU,US,1,11,12,5,4,0,1,1,0
1621,0,49,US,US,0,9,640,43,8,0,0,0,0
1622,0,202,US,US,0,3,414,54,1,0,0,0,0
1623,1,360,US,US,0,0,5,4,8,0,0,1,0
1624,1,2514,KP,US,1,2,1110,58,7,1,1,0,0
1625,0,183,US,US,0,19,23,57,12,0,0,1,0
1626,1,1592,CN,US,1,9,123,6,5,1,1,0,0
1627,0,306,US,CA,1,21,730,16,9,0,0,0,0
1628,1,129,ID,US,1,0,1,57,7,0,1,1,0
1629,1,194,KP,US,1,23,27,5,6,0,1,1,0
1630,1,122,US,US,0,0,7,23,29,0,0,1,0
1631,0,27,US,US,0,17,691,8,4,0,0,0,0
1632,0,14,US,US,0,22,3538,41,11,0,0,0,0
1633,0,184,US,US,0,9,27,27,14,0,0,1,0
1634,0,294,US,US,0,17,3256,68,7,0,0,0,1
1635,0,51,US,US,0,22,182,32,10,0,0,0,0
1636,1,200,BR,US,1,1,488,7,6,0,1,0,0
1637,1,423,VN,US,1,19,21,29,29,0,1,1,0
1638,0,232,US,US,0,18,247,16,15,0,0,0,0
1639,1,412,BR,US,1,0,16,48,12,0,1,1,0
1640,1,1833,TH,US,1,12,171,52,1,1,1,0,0
1641,0,28,US,US,0,2,54,67,14,0,0,0,0
1642,1,1398,US,US,0,2,1321,14,14,0,0,0,0
1643,1,613,TH,US,1,1,789,10,19,0,1,0,0
1644,1,3289,VN,US,1,13,129,5,15,1,1,0,0
1645,1,765,PH,US,1,23,1517,6,21,0,1,0,0
1646,0,53,US,US,0,16,1990,67,8,0,0,0,1
1647,0,80,US,US,0,19,3434,18,5,0,0,0,0
1648,1,2566,TH,US,1,0,1779,4,23,1,1,0,0
1649,0,51,US,US,0,16,2,9,12,0,0,1,0
1650,0,34,US,US,0,18,1548,11,4,0,0,0,0
1651,0,48,US,US,0,14,180,24,1,0,0,0,0
1652,1,2558,BR,US,1,1,4,2,2,1,1,1,0
1653,0,218,US,AU,1,14,1738,65,3,0,0,0,1
1654,1,2819,US,US,0,1,12,1,6,1,0,1,0
1655,1,1962,PH,US,1,19,8,5,7,1,1,1,0
1656,1,2146,US,US,0,1,334,6,7,1,0,0,0
1657,0,78,US,US,0,12,844,84,13,0,0,0,1
1658,0,30,US,US,0,12,1293,37,8,0,0,0,0
1659,0,74,US,GB,1,19,1108,56,4,0,0,0,0
1660,0,254,US,US,0,15,810,21,4,0,0,0,0
1661,0,22,US,US,0,15,1699,18,4,0,0,0,0
1662,1,3011,NG,US,1,1,6,17,6,1,1,1,0
1663,0,177,US,US,0,15,1424,20,5,0,0,0,0
1664,0,23,US,CA,1,13,2283,4,1,0,0,0,0
1665,0,19,US,US,0,14,10,54,15,0,0,1,0
1666,1,523,KP,US,1,19,1557,4,13,0,1,0,0
1667,0,88,US,US,0,15,21,5,14,0,0,1,0
1668,1,203,US,US,0,3,848,42,10,0,0,0,0
1669,0,57,US,US,0,12,604,14,4,0,0,0,0
1670,0,59,US,US,0,6,1587,74,4,0,0,0,1
1671,1,724,KP,US,1,14,413,5,8,0,1,0,0
1672,0,51,US,US,0,10,475,9,3,0,0,0,0
1673,1,213,ID,US,1,1,22,12,3,0,1,1,0
1674,0,56,CA,US,1,9,57,20,5,0,0,0,0
1675,0,116,US,US,0,22,2896,25,7,0,0,0,0
1676,1,658,ID,US,1,0,2,6,6,0,1,1,0
1677,0,112,US,GB,1,13,3351,41,11,0,0,0,0
1678,1,783,US,US,0,18,1782,3,5,0,0,0,0
1679,0,91,US,US,0,19,3464,12,12,0,0,0,0
1680,0,62,US,US,0,13,27,20,2,0,0,1,0
1681,0,133,US,US,0,22,23,72,9,0,0,1,0
1682,0,47,US,US,0,12,3394,26,2,0,0,0,0
1683,1,1432,VN,US,1,23,185,18,23,0,1,0,0
1684,0,104,US,US,0,8,2769,2,12,0,0,0,0
1685,1,52,RU,US,1,23,1026,4,8,0,1,0,0
1686,1,2340,US,US,0,20,812,5,1,1,0,0,0
1687,0,22,US,US,0,16,119,14,11,0,0,0,0
1688,0,37,US,US,0,19,1218,79,1,0,0,0,1
1689,1,134,BR,CA,1,22,1182,54,13,0,1,0,0
1690,1,516,VN,US,1,2,310,5,11,0,1,0,0
1691,1,110,US,US,0,3,336,6,4,0,0,0,0
1692,0,24,MX,US,1,15,1788,59,12,0,0,0,0
1693,0,55,US,US,0,13,1582,10,5,0,0,0,0
1694,1,42,PH,US,1,19,1729,12,16,0,1,0,0
1695,0,33,MX,US,1,12,3626,75,5,0,0,0,1
1696,1,6,US,US,0,9,24,7,15,0,0,1,0
1697,1,294,US,US,0,0,1592,7,10,0,0,0,0
1698,0,51,US,US,0,10,3271,5,9,0,0,0,0
1699,0,58,US,US,0,11,3497,44,3,0,0,0,0
1700,1,112,US,US,0,23,1201,21,8,0,0,0,0
1701,0,50,US,US,0,9,1777,4,12,0,0,0,0
1702,1,123,US,US,0,2,1360,5,10,0,0,0,0
1703,0,26,JP,US,1,19,18,24,3,0,0,1,0
1704,1,219,ID,US,1,20,7,3,10,0,1,1,0
1705,0,38,KR,US,1,1,1,71,2,0,0,1,0
1706,1,333,VN,US,1,0,315,1,8,0,1,0,0
1707,0,51,US,US,0,22,2219,3,8,0,0,0,0
1708,1,79,KP,US,1,0,27,6,28,0,1,1,0
1709,1,2589,PH,US,1,19,914,42,19,1,1,0,0
1710,1,94,VN,US,1,0,461,4,15,0,1,0,0
1711,0,267,US,US,0,21,1018,54,1,0,0,0,0
1712,0,47,US,US,0,20,13,86,8,0,0,1,0
1713,0,38,US,US,0,3,3032,14,14,0,0,0,0
1714,1,670,RU,US,1,3,515,7,3,0,1,0,0
1715,0,184,US,US,0,20,3339,70,14,0,0,0,1
1716,0,115,US,US,0,4,1708,53,8,0,0,0,0
1717,1,3185,PH,US,1,0,18,7,2,1,1,1,0
1718,1,91,PH,US,1,2,29,22,19,0,1,1,0
1719,0,33,US,US,0,14,16,36,12,0,0,1,0
1720,0,95,US,CA,1,9,2405,39,4,0,0,0,0
1721,1,595,US,US,0,18,1003,34,5,0,0,0,0
1722,0,227,US,US,0,8,2256,66,3,0,0,0,1
1723,0,70,US,US,0,18,8,30,8,0,0,1,0
1724,0,258,US,US,0,17,1297,74,3,0,0,0,1
1725,0,22,US,US,0,17,14,66,9,0,0,1,0
1726,0,181,US,US,0,13,2319,19,3,0,0,0,0
1727,0,70,FR,US,1,18,2252,82,10,0,0,0,1
1728,0,61,US,US,0,15,3129,61,11,0,0,0,1
1729,1,3,NG,US,1,21,383,32,9,0,1,0,0
1730,0,283,US,US,0,10,504,44,14,0,0,0,0
1731,0,210,US,US,0,11,1310,63,4,0,0,0,1
1732,0,60,US,US,0,19,28,83,7,0,0,1,0
1733,0,14,US,US,0,21,2467,36,5,0,0,0,0
1734,0,48,US,GB,1,12,1229,17,2,0,0,0,0
1735,0,522,JP,US,1,8,2256,1,1,0,0,0,0
1736,0,163,AU,US,1,21,328,90,2,0,0,0,1
1737,0,61,US,US,0,9,280,73,12,0,0,0,1
1738,1,118,US,US,0,22,16,16,11,0,0,1,0
1739,0,36,GB,US,1,10,25,48,1,0,0,1,0
1740,1,1794,US,US,0,1,27,58,1,1,0,1,0
1741,0,60,US,US,0,0,1301,35,1,0,0,0,0
1742,0,41,US,US,0,22,2269,39,12,0,0,0,0
1743,1,846,PH,US,1,0,18,4,13,0,1,1,0
1744,1,98,NG,US,1,19,501,43,24,0,1,0,0
1745,1,124,ID,US,1,22,93,5,7,0,1,0,0
1746,0,53,US,US,0,13,1088,28,14,0,0,0,0
1747,0,69,US,US,0,15,2653,54,2,0,0,0,0
1748,1,586,US,US,0,3,127,4,3,0,0,0,0
1749,0,51,DE,US,1,21,2260,47,5,0,0,0,0
1750,0,158,US,US,0,8,1608,55,3,0,0,0,0
1751,1,433,ID,US,1,9,18,29,5,0,1,1,0
1752,1,3310,PH,US,1,2,3,6,6,1,1,1,0
1753,1,600,US,US,0,1,408,54,5,0,0,0,0
1754,0,39,US,US,0,22,2970,28,14,0,0,0,0
1755,0,73,US,US,0,11,2202,80,1,0,0,0,1
1756,0,116,US,US,0,10,2650,26,3,0,0,0,0
1757,0,105,US,US,0,20,2542,12,1,0,0,0,0
1758,0,811,JP,US,1,19,3560,20,8,0,0,0,0
1759,0,39,US,US,0,13,633,86,15,0,0,0,1
1760,0,48,US,US,0,7,6,41,1,0,0,1,0
1761,0,22,US,US,0,19,989,46,2,0,0,0,0
1762,0,93,US,US,0,20,2519,25,3,0,0,0,0
1763,1,1963,US,US,0,1,1683,5,21,1,0,0,0
1764,0,62,AU,US,1,9,3165,47,8,0,0,0,0
1765,0,212,US,US,0,12,16,32,15,0,0,1,0
1766,0,37,US,US,0,13,975,36,12,0,0,0,0
1767,1,984,CN,US,1,18,26,32,4,0,1,1,0
1768,1,399,RU,US,1,21,5,5,9,0,1,1,0
1769,1,519,US,US,0,21,935,5,23,0,0,0,0
1770,1,137,TH,US,1,18,1436,22,7,0,1,0,0
1771,0,41,US,US,0,6,27,77,4,0,0,1,0
1772,0,22,US,US,0,14,531,81,8,0,0,0,1
1773,0,17,US,US,0,19,112,60,8,0,0,0,0
1774,0,41,US,US,0,0,2625,46,4,0,0,0,0
1775,0,23,US,US,0,5,590,75,2,0,0,0,1
1776,0,64,DE,US,1,8,2776,10,2,0,0,0,0
1777,0,61,US,US,0,12,2108,86,5,0,0,0,1
1778,0,24,US,US,0,12,19,15,14,0,0,1,0
1779,0,147,US,US,0,15,887,72,1,0,0,0,1
1780,0,75,US,US,0,20,2692,82,15,0,0,0,1
1781,1,732,VN,AU,1,23,1371,52,3,0,1,0,0
1782,1,908,CN,US,1,16,852,1,27,0,1,0,0
1783,0,47,US,US,0,6,259,42,5,0,0,0,0
1784,0,363,US,US,0,14,1189,74,3,0,0,0,1
1785,0,52,US,US,0,9,2310,42,4,0,0,0,0
1786,0,416,JP,US,1,9,26,6,8,0,0,1,0
1787,1,570,US,US,0,22,1388,36,6,0,0,0,0
1788,0,413,US,US,0,11,3022,53,1,0,0,0,0
1789,0,510,US,US,0,18,63,32,3,0,0,0,0
1790,1,146,KP,US,1,18,11,40,2,0,1,1,0
1791,1,177,KP,US,1,3,1,18,2,0,1,1,0
1792,1,457,US,US,0,0,437,37,6,0,0,0,0
1793,0,146,US,US,0,13,488,90,11,0,0,0,1
1794,0,59,US,US,0,9,1621,78,14,0,0,0,1
1795,0,515,US,US,0,16,2845,74,15,0,0,0,1
1796,0,32,US,AU,1,14,2122,42,3,0,0,0,0
1797,0,58,US,US,0,19,1353,48,11,0,0,0,0
1798,0,92,US,US,0,20,818,45,4,0,0,0,0
1799,1,435,PH,US,1,18,25,7,3,0,1,1,0
1800,0,76,US,US,0,15,4,67,13,0,0,1,0
1801,0,11,US,US,0,22,11,61,3,0,0,1,0
1802,0,238,US,US,0,8,1845,39,4,0,0,0,0
1803,1,29,RU,US,1,1,186,3,27,0,1,0,0
1804,0,235,US,US,0,10,2301,87,11,0,0,0,1
1805,0,58,US,US,0,8,2500,13,13,0,0,0,0
1806,1,92,CN,US,1,19,28,2,6,0,1,1,0
1807,0,48,US,US,0,22,12,2,1,0,0,1,0
1808,1,79,US,US,0,22,931,27,24,0,0,0,0
1809,0,31,US,US,0,21,2146,38,4,0,0,0,0
1810,1,346,PH,US,1,2,6,1,5,0,1,1,0
1811,0,25,US,US,0,22,1639,35,14,0,0,0,0
1812,0,51,US,US,0,13,1113,42,2,0,0,0,0
1813,0,57,CA,US,1,12,304,18,1,0,0,0,0
1814,0,83,FR,GB,1,5,3,24,1,0,0,1,0
1815,1,116,TH,US,1,23,782,2,26,0,1,0,0
1816,0,537,US,US,0,2,1796,35,5,0,0,0,0
1817,0,112,US,US,0,16,1139,19,1,0,0,0,0
1818,0,105,US,US,0,15,1414,55,2,0,0,0,0
1819,0,66,MX,US,1,12,722,3,13,0,0,0,0
1820,1,42,NG,US,1,19,1148,40,22,0,1,0,0
1821,1,102,KP,US,1,0,370,44,12,0,1,0,0
1822,1,1369,TH,US,1,2,1384,3,25,0,1,0,0
1823,1,1661,ID,US,1,17,1661,45,7,1,1,0,0
1824,0,68,US,US,0,21,1204,33,3,0,0,0,0
1825,0,186,US,US,0,11,1573,42,1,0,0,0,0
1826,0,612,US,US,0,14,1340,20,4,0,0,0,0
1827,1,46,US,US,0,2,3,12,1,0,0,1,0
1828,0,57,US,US,0,19,1044,77,6,0,0,0,1
1829,0,198,US,US,0,12,1385,1,2,0,0,0,0
1830,1,2317,US,US,0,3,1115,15,30,1,0,0,0
1831,0,50,US,US,0,15,618,13,2,0,0,0,0
1832,1,60,TH,US,1,21,13,5,27,0,1,1,0
1833,0,222,US,US,0,2,26,62,13,0,0,1,0
1834,1,502,US,US,0,2,381,38,2,0,0,0,0
1835,0,254,US,US,0,14,814,86,13,0,0,0,1
1836,1,97,US,US,0,22,14,5,7,0,0,1,0
1837,0,70,US,US,0,18,21,89,9,0,0,1,0
1838,0,36,US,US,0,17,1215,65,7,0,0,0,1
1839,0,85,US,US,0,14,13,4,15,0,0,1,0
1840,1,437,US,US,0,0,4,22,20,0,0,1,0
1841,0,65,US,US,0,18,1407,41,6,0,0,0,0
1842,0,173,US,US,0,19,3189,12,14,0,0,0,0
1843,1,493,NG,US,1,13,1686,7,12,0,1,0,0
1844,1,637,RU,US,1,12,1656,4,12,0,1,0,0
1845,0,35,US,US,0,20,1263,14,4,0,0,0,0
1846,1,149,US,US,0,18,401,5,14,0,0,0,0
1847,0,67,US,US,0,22,251,31,3,0,0,0,0
1848,0,463,US,US,0,21,3200,28,8,0,0,0,0
1849,1,322,CN,US,1,11,1491,4,18,0,1,0,0
1850,0,34,US,US,0,9,1685,1,2,0,0,0,0
1851,0,157,US,US,0,12,6,3,2,0,0,1,0
1852,1,2611,RU,US,1,3,27,18,5,1,1,1,0
1853,1,199,VN,US,1,0,11,7,1,0,1,1,0
1854,1,2039,PH,US,1,3,749,1,2,1,1,0,0
1855,0,399,US,US,0,10,1291,1,3,0,0,0,0
1856,0,57,US,US,0,11,1506,56,15,0,0,0,0
1857,0,61,JP,US,1,14,1509,46,2,0,0,0,0
1858,1,1449,BR,US,1,3,807,59,26,0,1,0,0
1859,0,53,US,US,0,21,3125,8,1,0,0,0,0
1860,0,150,US,US,0,12,2004,38,10,0,0,0,0
1861,1,573,PH,US,1,3,2,52,6,0,1,1,0
1862,0,2,US,US,0,8,3406,1,5,0,0,0,0
1863,0,46,US,US,0,16,1504,54,3,0,0,0,0
1864,0,56,US,US,0,12,3148,49,5,0,0,0,0
1865,0,149,US,US,0,16,3,6,4,0,0,1,0
1866,0,58,CA,US,1,18,3580,61,7,0,0,0,1
1867,1,1892,US,US,0,22,668,51,9,1,0,0,0
1868,0,38,JP,US,1,22,3098,45,14,0,0,0,0
1869,0,66,US,US,0,11,2782,69,12,0,0,0,1
1870,1,435,VN,US,1,2,1733,2,23,0,1,0,0
1871,1,136,RU,US,1,19,1492,7,7,0,1,0,0
1872,1,72,CN,US,1,18,12,6,12,0,1,1,0
1873,1,552,US,US,0,0,236,3,4,0,0,0,0
1874,0,45,US,US,0,22,3490,28,11,0,0,0,0
1875,1,110,US,US,0,23,3,7,2,0,0,1,0
1876,1,620,US,US,0,22,1374,39,25,0,0,0,0
1877,0,67,US,US,0,5,1026,50,5,0,0,0,0
1878,1,2442,KP,US,1,23,13,3,4,1,1,1,0
1879,0,83,US,US,0,0,1995,59,13,0,0,0,0
1880,0,177,US,US,0,9,339,60,1,0,0,0,0
1881,0,92,US,US,0,13,1073,87,5,0,0,0,1
1882,0,55,CA,US,1,8,14,45,2,0,0,1,0
1883,1,181,KP,US,1,21,20,2,27,0,1,1,0
1884,0,91,US,US,0,2,18,81,3,0,0,1,0
1885,1,151,TH,US,1,1,21,1,9,0,1,1,0
